frame_index,frame_mean_pixel_error,frame_point_count,gt_individuals,pred_individuals
319,22.82615034800093,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
320,5.80709202185376,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
321,6.340117061932679,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
322,8.721437900563547,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
323,8.964126802114851,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
324,10.012503043085449,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
325,5.789466342936093,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
326,8.05854682217831,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
327,6.7238261789755285,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
328,7.7690305728035325,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
329,6.704799609720342,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
330,6.084832781431101,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
331,8.317493001096597,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
332,6.602559010266523,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
333,7.437466559689969,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
334,6.422132686586704,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
335,7.891466762311775,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
336,32.35788943074833,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
337,7.451332524363552,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
338,30.826403458608006,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
339,7.940362951249455,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
340,7.978289078490156,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
341,7.709367165149712,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
342,6.742648840325007,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
343,6.318982591361197,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
344,6.870755864431792,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
345,8.48997981630867,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
346,8.738550179450888,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
347,6.7252347497490215,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
348,5.50373341402478,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
349,21.505902078415215,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
350,7.19093948433727,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
351,22.716404259298677,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
352,91.51255416634442,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
353,8.79435928822787,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
354,6.683197240417419,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
355,7.501848474230215,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
356,6.135423814884649,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
357,7.7208203871150545,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
358,7.1819398714979075,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
359,21.513942663607956,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
360,6.798478960991797,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
361,6.994551218264201,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
362,8.564696123594706,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
363,8.07148739475004,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
364,9.561724499695995,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
365,22.622319386733864,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
366,25.146305910760145,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
367,10.779367745460233,7,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
368,7.141047206856457,8,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
369,9.772914365019947,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
370,8.811180859015378,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
371,6.508679716593809,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
372,9.457692703836551,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
373,7.670965102478273,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
374,8.295351296699236,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
375,7.7385095630307275,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
376,7.169672720975318,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
377,8.227399136836025,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
378,7.281880843166009,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
379,7.563997621860693,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
380,9.186870868204881,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
381,17.51942876011355,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
382,7.199197973026733,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
383,6.9585226025669895,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
384,7.051815254803657,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
385,10.392587313677451,8,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
386,9.092394726739427,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
387,8.840251615843464,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
388,8.706312079256042,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
389,7.724083900688207,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
390,8.353964134784544,8,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
391,7.135062329766707,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
392,7.315431764721735,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
393,8.277042892377656,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
394,9.075864382045705,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
395,8.436456964097907,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
396,8.065303093339583,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
397,21.339077170732928,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
398,46.83914259473972,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
399,7.484761615384403,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
400,6.4515978422629985,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
401,6.729619731499683,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
402,22.924073721264243,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
403,22.401349134822276,13,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
404,18.55807855015056,13,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
405,7.2456556366460765,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
406,21.924069526392554,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
407,15.224601267135508,14,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
408,7.851527915339774,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
409,8.266823152629769,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
410,20.533800358932833,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
411,18.09580512370405,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
412,7.8012951201991845,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
413,8.293868879823512,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
414,6.578063092892993,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
415,20.34271581938865,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
416,7.950013384996089,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
417,21.153853762490108,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
418,6.748014307820351,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
419,15.982031265656568,14,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
420,6.365202142579352,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
421,20.21760515104331,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
422,5.988138130760101,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
423,20.558739698615558,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
424,6.692515530518532,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
425,6.314573029151267,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
426,7.342741190447476,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
427,6.114896085835307,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
428,21.299094158162802,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
429,6.273737159373635,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
430,6.911388382799418,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
431,6.48847315603913,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
432,18.26747318371512,14,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
433,7.953718266723483,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
434,6.040951265955558,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
435,6.2335460672151735,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
436,20.82477038362813,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
437,7.545786848791839,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
438,8.034402558782677,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
439,7.208266075962248,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
440,8.475878990933131,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
441,7.678856581091162,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
442,8.078762512394123,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
443,7.115495986788672,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
444,6.413706043389912,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
445,34.41540714025585,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
446,6.743263644680013,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
447,7.171245772132055,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
448,5.994657818220204,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
449,142.93127904216192,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
450,6.386595070633887,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
451,6.965106728418473,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
452,6.8878257825122535,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
453,6.923907883823669,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
454,7.048584800696892,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
455,6.885888012364018,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
456,7.000762408334667,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
457,5.54127368210138,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
458,21.300948002029607,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
459,7.868428883880371,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
460,7.733477440449561,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
461,7.902251930696489,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
462,7.631008142537779,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
463,7.774692051287954,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
464,5.926569956031756,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
465,7.276107544106982,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
466,8.465208097526665,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
467,7.157591311106499,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
468,6.869636916919492,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
469,6.686280665966754,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
470,6.715182193185649,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
471,7.686499227814384,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
472,7.6367589000884175,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
473,7.1565377358533615,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
474,7.7783163688367685,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
475,6.7406898764317305,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
476,7.035611359164561,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
477,6.967044929901326,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
478,7.147650947155333,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
479,19.352629448125526,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
480,8.159029566234674,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
481,7.164971633319493,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
482,6.6819761240322295,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
483,7.677204002968429,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
484,6.598283932587862,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
485,7.648216823434335,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
486,7.9179788681963,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
487,7.52605620338364,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
488,8.021766401493558,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
489,6.949300005843825,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
490,7.9104232590247845,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
491,7.4442529285006716,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
492,7.5308403639864325,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
493,8.59014018871374,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
494,6.8860732501790896,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
495,6.8093452090181374,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
496,6.649112080075904,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
497,7.8111361108786594,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
498,7.178113073497603,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
499,6.521144057062112,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
500,6.623303741160659,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
501,6.803482816571451,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
502,10.475815962569042,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
503,9.671925584344775,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
504,7.831430429406211,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
505,6.718218844191126,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
506,7.994927734434893,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
507,6.479206280723299,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
508,5.907879293899299,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
509,8.661345008418206,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
510,5.597053317508382,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
511,6.408756795929307,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
512,6.281390228823088,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
513,8.322413575391405,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
514,7.126809322725947,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
515,8.579283258171147,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
516,5.475809587405978,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
517,6.517794720408721,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
518,7.2178210247275185,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
519,9.485607900260987,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
520,7.647832465516549,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
521,7.361093809611544,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
522,8.65273131217167,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
523,10.10786007026043,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
524,7.457896887386118,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
525,7.364261999218442,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
526,4.642529852241028,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
527,5.677011798780493,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
528,4.960229586309884,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
529,9.508435547521234,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
530,4.391777317192236,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
531,3.9583277278817675,5,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
532,7.400401662281152,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
533,4.95576439554075,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
534,6.781735718315575,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
535,7.003460322546559,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
536,7.020668517031865,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
537,25.58316178096727,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
538,6.000196962274486,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
539,6.375039700889004,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
540,6.347748940540976,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
541,7.786753511101054,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
542,7.113866251753203,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
543,7.363359601503946,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
544,7.4662541741830974,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
545,7.721446136328396,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
546,5.369475401202349,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
547,7.540166462304529,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
548,8.174343978394177,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
549,7.175926667797036,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
550,5.925950891401895,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
551,6.407115254392577,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
552,5.982453488659585,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
553,8.07417125521791,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
554,5.513501858308166,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
555,7.107325154289699,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
556,7.135119134527865,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
557,6.7085887646350475,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
558,5.592821808647664,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
559,6.2584222596676256,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
560,8.63421459542451,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
561,8.268846351781795,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
562,7.876314619807604,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
563,8.120092894693752,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
564,7.436593078887741,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
565,8.435473871751084,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
566,8.352873010336022,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
567,6.504603743495724,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
568,6.506920199911969,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
569,7.550019326225528,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
570,8.436786444494064,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
571,6.575572286725122,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
572,6.74493706910598,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
573,6.47711597943302,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
574,7.311250129153296,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
575,7.039396955642867,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
576,7.0069597465640765,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
577,6.112891733904109,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
578,7.143531836926343,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
579,8.268717647809895,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
580,7.0162696392726485,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
581,7.565379997145861,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
582,6.13050974908559,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
583,5.878618208483534,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
584,7.127015294646396,10,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
585,6.600477640121754,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
586,5.60281572177936,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
587,7.633717061972941,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
588,7.426246671994362,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
589,7.967576468208621,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
590,6.370217784119655,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
591,6.806801159079446,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
592,7.298778636071134,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
593,6.857489935539417,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
594,6.474556819264603,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
595,6.689393398993051,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
596,6.642336847193328,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
597,6.441098083156154,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
598,6.5836528984302785,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
599,6.170763345080223,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
600,5.934579721596233,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
601,6.0668169039525734,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
602,6.5165675963828456,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
603,7.047987827511692,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
604,7.9230560974031,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
605,8.820810858616062,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
606,6.8125278224347765,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
607,5.571815102728256,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
608,6.244234744007355,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
609,7.892778854886374,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
610,7.994630685201246,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
611,6.365244325347691,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
612,7.643529095389246,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
613,5.951325344017987,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
614,6.263218620766162,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
615,7.434666115449341,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
616,7.63461881689315,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
617,187.62821508214984,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
618,7.217989236586286,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
619,7.5631716014148225,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
620,8.264985082565703,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
621,7.829338276028108,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
622,8.159482826594022,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
623,6.687542928343067,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
624,5.820726339885445,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
625,5.756203823593381,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
626,5.667872070987809,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
627,6.798615877701817,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
628,6.375082725307134,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
629,7.01296317679557,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
630,6.868651921430708,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
631,7.272180255364662,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
632,6.544931852973619,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
633,6.056824548671505,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
634,6.430853061926863,15,"shrimp1,shrimp2,shrimp3","ind1,ind2,ind3"
